	pdb_file	monomer_file	chain_id	res_num	rsa_complex	rsa_monomer
0	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	145	0.008064516129032258	0.008064516129032258
1	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	143	0.0	0.0
2	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	142	0.4596774193548387	0.4596774193548387
3	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	139	0.3463414634146341	0.9463414634146341
4	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	137	0.14516129032258066	0.14516129032258066
5	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	4	0.2393617021276596	0.2393617021276596
6	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	2	0.4879032258064516	0.4879032258064516
7	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	1	0.4329268292682927	0.4329268292682927
8	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	23	0.14634146341463414	0.14634146341463414
9	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	22	0.49693251533742333	0.49693251533742333
10	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	21	0.3247422680412371	0.3247422680412371
11	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	20	0.7619047619047619	0.7619047619047619
12	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	19	1.024390243902439	1.024390243902439
13	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	18	0.39622641509433965	0.39622641509433965
14	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	16	0.8484848484848485	0.8484848484848485
15	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	15	0.18181818181818182	0.18181818181818182
16	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	14	0.5704225352112676	0.5704225352112676
17	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	13	0.8185483870967742	0.8185483870967742
18	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	11	0.3312883435582822	0.5398773006134969
19	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	10	0.25	0.5952380952380952
20	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	9	0.2929936305732484	0.732484076433121
21	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	8	0.176056338028169	0.5633802816901409
22	../../Binding_Affinity/data/complexes/3BT1_A_U.pdb	../../Binding_Affinity/data/chain/3BT1_U.pdb	U	7	0.526829268292683	0.526829268292683
