	pdb_file	monomer_file	chain_id	res_num	rsa_complex	rsa_monomer
0	../../Binding_Affinity/data/complexes/1SGE_E_I.pdb	../../Binding_Affinity/data/chain/1SGE_I.pdb	I	18	0.025252525252525252	0.8282828282828283
1	../../Binding_Affinity/data/complexes/2SGQ_E_I.pdb	../../Binding_Affinity/data/chain/2SGQ_I.pdb	I	18	0.010309278350515464	0.7989690721649485
2	../../Binding_Affinity/data/complexes/1SGY_E_I.pdb	../../Binding_Affinity/data/chain/1SGY_I.pdb	I	18	0.009009009009009009	0.8918918918918919
3	../../Binding_Affinity/data/complexes/2NU4_E_I.pdb	../../Binding_Affinity/data/chain/2NU4_I.pdb	I	18	0.004878048780487805	0.7658536585365854
4	../../Binding_Affinity/data/complexes/1CT4_E_I.pdb	../../Binding_Affinity/data/chain/1CT4_I.pdb	I	18	0.04225352112676056	0.9647887323943662
5	../../Binding_Affinity/data/complexes/1CT2_E_I.pdb	../../Binding_Affinity/data/chain/1CT2_I.pdb	I	18	0.04225352112676056	1.0
6	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	20	0.08558558558558559	0.6351351351351351
7	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	20	0.08558558558558559	0.6351351351351351
8	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	17	0.16901408450704225	0.6830985915492958
9	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	17	0.16901408450704225	0.6830985915492958
10	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	32	0.03571428571428571	0.20238095238095238
11	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	32	0.03571428571428571	0.20238095238095238
12	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	17	0.16901408450704225	0.6830985915492958
13	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	17	0.16901408450704225	0.6830985915492958
14	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	15	0.1509433962264151	0.6792452830188679
15	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	18	0.006097560975609756	1.024390243902439
16	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	18	0.006097560975609756	1.024390243902439
17	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	18	0.006097560975609756	1.024390243902439
18	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	18	0.006097560975609756	1.024390243902439
19	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	18	0.006097560975609756	1.024390243902439
20	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	18	0.006097560975609756	1.024390243902439
21	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	18	0.006097560975609756	1.024390243902439
22	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	18	0.006097560975609756	1.024390243902439
23	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	18	0.006097560975609756	1.024390243902439
24	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	18	0.006097560975609756	1.024390243902439
25	../../Binding_Affinity/data/complexes/1CHO_EFG_I.pdb	../../Binding_Affinity/data/chain/1CHO_I.pdb	I	18	0.006097560975609756	1.024390243902439
